Date,price_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2023-10-25,0.31732772038138585,0.23132424401414858,0.1389891630455239,0.18056410924906915,0.15008803515763292,-0.03933103440058554,0.9995544126289843,0.819061800208784,-0.19418411127331334,-0.24402620822130977,-0.21003927061242372,-0.1919472431064451,-0.10039317423561746,-0.1634336419294382,-0.22950158275845237,-0.24389519060851186,0.03308496202355439,0.09648161344444281,0.12726654272885896,0.13883377836129318,0.07608317457873731,0.3463977828341233,-0.1425667474685568,0.10346283204442415,0.6045297571819394,0.1268879330055921,-0.25234318012697987,0.0282512963593122,-0.05387641192225475,-0.4479020516434437,0.050553745487914026,-0.09839402758855334,-0.27059155669545326,0.07486929137049914,0.09231372563529237,0.09979060954264617,0.08547328013950772,0.34134095012523363,-0.31600834115621523,-0.10682407883516667
2023-10-26,0.34280563750568815,0.21830503995675915,0.14632355650752216,0.18800731429074855,0.17817776955823864,0.0028966638365433934,0.9995559789986098,0.8198591540299199,-0.13704123895003975,-0.1949792587814035,-0.16869586989446372,-0.1548614296985676,-0.04279828840211197,-0.10179102592722404,-0.16671883511593394,-0.1824349165171587,0.039198210338341706,0.09208289936748786,0.12100003153958643,0.13094129543448166,0.07911284105369658,0.33259202865730636,-0.15983562976713878,0.07258777016710401,0.6072986501751146,0.12381830083313822,-0.24607849729039646,0.005757556443762445,-0.030724097201747944,-0.44196478137280376,0.008125844752734857,-0.07166917683610152,-0.2676215600697866,0.06363910170889987,0.0644721611632381,0.11743170441498575,0.05703641896036402,0.3127192783057769,-0.32479565247898845,-0.14022196555260164
2023-10-27,0.3094489605367401,0.22709479653542397,0.13863663584940014,0.1838285831205706,0.16535732829552155,-0.017156826268482903,0.999551796876929,0.8175633036962562,-0.1581342670182586,-0.2221243057792219,-0.21172922921413606,-0.19272958204838916,-0.0698467199082398,-0.13131466780164486,-0.2025895100324377,-0.21615445988915327,0.03311321945263712,0.09572261277053969,0.12478670308434903,0.13652673792698633,0.10563212608004195,0.3223612892095724,-0.1457301820691391,0.09510244439198104,0.6080531368080835,0.15782761871625645,-0.2547936674799441,0.005448303542413519,-0.038778512633437394,-0.43789956935226043,-0.00656238425803733,-0.08547313888104041,-0.26593380359393853,0.06943771182289844,0.08720918897545754,0.12280219076485481,0.07623943374751321,0.3237182467097755,-0.3226858248162472,-0.11851635499743861
2023-10-30,0.3526217238585368,0.20396012167363978,0.13672283046870837,0.18723508415231588,0.19031120366577844,0.04067909885434742,0.9995570891537849,0.8224116513210568,-0.0709007214588054,-0.14122017370157378,-0.15283527349449696,-0.13401652171304343,0.008542807623279223,-0.045057073061784546,-0.1074656589443769,-0.12020612907578544,0.02855020423046457,0.0768451788029798,0.0959616636375295,0.10197958833434616,0.12420924989575705,0.29999732344021496,-0.12907239157430567,0.11578385780035667,0.5420439246650968,0.1568585556506184,-0.19204626124724491,0.03260088378649674,0.016198395860847075,-0.39109916669323697,-0.04305900309996472,-0.11900556088667635,-0.24608454074573555,0.03302995282178833,0.12346723027588836,0.10223103023467607,0.11060763861081797,0.3386589562920223,-0.2715927250664351,-0.15651573395846055
2023-10-31,0.3130229462838622,0.1985746005074991,0.1406206205005582,0.1842635450294829,0.17767336959463004,0.015365326290202768,0.9995598073723576,0.822169926235432,-0.09460749335338041,-0.15962826480733625,-0.16806924088855638,-0.14931577384457947,-0.019655039857452317,-0.07010775823364115,-0.12927746129857615,-0.14140814502604496,0.02911999867205031,0.07367138282055433,0.09395248205265279,0.09941898730128286,0.13040106271715726,0.29641839912995976,-0.12876625725569166,0.11116679948026939,0.5585755002375251,0.16808330283536266,-0.20133614577886366,0.028628136056372138,0.042716061950038985,-0.4088508764075537,-0.018590000203010874,-0.1199995858743743,-0.2244494056083472,0.01506298593552163,0.11796216254069802,0.10912810024498795,0.10655019145371507,0.34744389243347107,-0.28662546453194054,-0.14760369279886112
2023-11-01,0.27590649467729034,0.19234985440136748,0.14825068186617182,0.18112812627526487,0.1642443786660557,-0.014068862986210427,0.9995655836045526,0.8250757976934113,-0.12431449264012082,-0.1865745378352457,-0.19238031086021515,-0.17503307048725728,-0.05371300516302829,-0.1025455769648192,-0.16025852360599552,-0.1718856664341883,0.029268322965619303,0.06893158377736966,0.09346005207023746,0.09920542711884155,0.155935694101622,0.30026601131250946,-0.1352679449734374,0.13748152926148763,0.56574791099969,0.15515393968149596,-0.20430679409106323,0.05608720439206498,0.03709348986019701,-0.41803823414987645,-0.028501457028806458,-0.14337896402529504,-0.22559488655519103,0.006198500341411412,0.14478639037336724,0.08524307744561806,0.13712766309898142,0.36434628816227044,-0.2880378743404243,-0.11328178748157747
2023-11-02,0.22509460622681804,0.190430182492859,0.1768793564367682,0.18570269863891153,0.15314798893536563,-0.07110563483797541,0.9995802724710394,0.8292952992141138,-0.1858323095434542,-0.250563979925001,-0.22626565938887175,-0.2124557630390157,-0.11834476753899471,-0.16666485892054828,-0.22272359767564365,-0.23503019410096787,0.05739175208268651,0.06215259214110401,0.09276346119211315,0.09695402688517446,0.17672819566419823,0.32180288904487014,-0.16858928684830563,0.20095299927179927,0.5936933199292342,0.2083616923541967,-0.142977697169905,0.04579433899873236,-0.04200144377112182,-0.441690713681218,-0.012524710073380652,-0.17452620845133618,-0.2702953969922785,0.009148679871063771,0.17892654289047558,0.005901631343554588,0.17726283920081665,0.4218630151902316,-0.257509329096428,-0.0561425805821523
2023-11-03,0.21768417836038623,0.20286776936562853,0.18820503470227726,0.1930040875518331,0.1585433233341384,-0.07510133847290273,0.9995791582429949,0.8380132199450974,-0.1903670997785312,-0.25161081707302324,-0.24913433402928026,-0.23942070988694514,-0.1256047371750446,-0.1737753442382365,-0.23048561460668468,-0.24169668579803294,0.05078649773312505,0.05396747385722342,0.0946560324993058,0.09968490784963566,0.17445558996387406,0.32639075148216107,-0.16475786749526639,0.21411732144234955,0.5915351935795976,0.20799590440635696,-0.1404989221524511,0.05709240732825139,-0.04269338459031927,-0.44215244536856624,0.00330051491483147,-0.18578308464730778,-0.26621156702288834,0.012287484671618271,0.19318404424336993,0.007301968849228435,0.19226513356134303,0.4137845318580075,-0.2539970705360486,-0.03709589108018146
2023-11-06,0.2167236572313234,0.19882089159844907,0.1849652967938557,0.1895726095217742,0.15585112062582296,-0.0738886168815927,0.9995778189020771,0.8305333774477066,-0.18013175624268102,-0.23319469758753933,-0.23455692630703964,-0.22511195557223454,-0.11857086446170996,-0.16256270133598197,-0.21158482419470226,-0.22103670423974112,0.048093595953061105,0.05334224737639883,0.0918425904068161,0.09630183521373559,0.17087667931536565,0.32077575356153626,-0.17480928046139324,0.21372376612455035,0.5910074918944849,0.19349793284268677,-0.13963827213019134,0.052893165521665904,-0.04194376521990131,-0.45155223743533485,0.005093714614747479,-0.1791017466475595,-0.26485636698174597,0.01129141416337936,0.19185638892048687,0.005610786237357939,0.188600151567538,0.41052878862875897,-0.24563434443071516,-0.04529860257973189
2023-11-07,0.20753374999852725,0.1941807151652609,0.1779416996379741,0.18528514909742466,0.15043827651878813,-0.08250386560718186,0.999577397881657,0.8269210440289174,-0.18685147633501667,-0.23669052823522327,-0.23681127230326818,-0.22862194029559674,-0.12671540841943782,-0.16924328185983367,-0.21470311295288055,-0.22336331924473912,0.043298052392115774,0.049754421741303005,0.08661820869232485,0.0900212276560561,0.16028669709612503,0.31156757628149356,-0.1809020382142348,0.2193479139403914,0.5993663740131212,0.1852410285991846,-0.151507683434552,0.051718083159604106,-0.04195403146031011,-0.4523581647639382,-0.0024371982886815164,-0.18198760897734648,-0.2550954065514007,-0.002498901378460908,0.1936103393887258,0.015182819676497431,0.19332940542082577,0.41002723101397187,-0.2617935330057454,-0.03903216772566734
2023-11-08,0.2015115980364444,0.17431449298699025,0.15684743263791834,0.17772859808126398,0.12863054812486205,-0.08952315659042742,0.9995700481587259,0.8216857043615059,-0.18245473992976768,-0.22428629020620938,-0.20835256096679564,-0.1972007225165313,-0.12436430652045541,-0.1620067391068651,-0.1970422242385939,-0.20380062763482132,0.018037036804992496,0.033437390973730316,0.0707025580017447,0.07237433697056263,0.1680657515061955,0.29310830426518225,-0.21343878606144825,0.2118106081521882,0.5927993483804487,0.18030007207226298,-0.16348365097071715,0.05440255202183526,-0.02164018145986399,-0.44109544624555014,-0.023852455514666228,-0.17864690253022603,-0.25753357729381676,-0.00452865967354053,0.18414840704304397,0.026645332832982496,0.18933340019558775,0.40359212785709814,-0.2750111505334519,-0.05957135039238091
2023-11-09,0.22438226795250535,0.14294108235202735,0.12398393069410915,0.15892860413907206,0.09914632373481967,-0.0752530102887276,0.9995702527953981,0.8275206725258708,-0.13589931712929743,-0.1546726509651054,-0.10630974151254752,-0.09287390955915331,-0.07898236401291432,-0.10380052185306436,-0.11482650741848903,-0.11640008329124017,-0.019585961623526486,0.006752668529665788,0.03714858965924833,0.03525601144764505,0.1115789558621145,0.2789695396380653,-0.1576525293326986,0.241497118381518,0.5954707342324683,0.18261776482271855,-0.18474154120417766,0.08252923777284857,-0.041955063358667805,-0.45240432341833825,-0.01734116394378988,-0.2110085729369222,-0.2705890592508397,-0.023517724434091645,0.22036233694027724,0.043010114442159915,0.21940936844290818,0.4201162358980427,-0.2889512491754043,-0.12949665596987228
2023-11-10,0.1951727175545681,0.12329740548459675,0.10136248845311628,0.15310198682855955,0.07605764725273793,-0.0981487623787691,0.9995671439399461,0.8272543475662699,-0.1537057610066501,-0.17242662031738074,-0.11534519720678528,-0.0954691974279369,-0.10129857412400074,-0.12439821888395532,-0.13210134558659636,-0.13350576547994183,0.012399269918795098,0.04237015705499088,0.0452639347363215,0.045585945675772864,0.1030631119410503,0.2747057566467567,-0.15698089852082497,0.24350925388917039,0.591667464697387,0.15481373215107924,-0.1648056408993144,0.09606787227483808,-0.03176475096904644,-0.450542487551292,-0.015961523684609926,-0.2026364415268668,-0.2787125218708545,-0.03482165279913893,0.22119055099451046,0.024251041171410852,0.21998317725875077,0.4185390149965845,-0.2611612126371974,-0.1322899099271786
2023-11-13,0.16641749227878025,0.11581631859765891,0.08797234407953576,0.15558689863824454,0.06971596878287928,-0.12150981131615773,0.9995768687652977,0.8468823433753849,-0.1803636238202196,-0.2045125869601265,-0.1548131269386733,-0.1302079892801927,-0.13416865126874356,-0.15868609438133546,-0.16944861277832826,-0.17202015666473813,0.05564228837769261,0.09005471559735118,0.07076204580631583,0.07550715234719121,0.09741062612593142,0.30959592552528803,-0.09592952944202349,0.24173122045480705,0.5824822336119958,0.15352373136466527,-0.14356264784998954,0.10102805817469597,-0.05670550112931965,-0.43504819716089743,0.0067141896989029145,-0.2121126944363485,-0.2857759521508665,-0.028584328904481947,0.21989593770715474,0.041005466698271036,0.22242842562363768,0.40914392853710213,-0.2755605581022483,-0.111313116275025
2023-11-14,0.1803887714278188,0.11359580650257697,0.12525864170493192,0.19137575935898482,0.12652359685145412,-0.09053787677892638,0.9995813869792379,0.8386114695622342,-0.19450065978945513,-0.2393146668308105,-0.2421381387372496,-0.24301331166141255,-0.14669695081335668,-0.18495372159160342,-0.2225596284375028,-0.23071010445266404,0.05174491850583508,0.08106420894411673,0.07905587284315753,0.08580463511075682,0.09637297841961448,0.31648941641613365,-0.033561891790010415,0.32703980387098974,0.6068848635173478,0.1607023081267,-0.134058157481747,0.22520425814346076,-0.03774701690677349,-0.45307806015527,-0.05067514686331021,-0.33074189484842065,-0.35452252186259964,-0.023308466503834894,0.2982763018016993,0.01889546719813675,0.3305300741252834,0.46743143005813464,-0.2520726912800068,-0.004081516416377106
2023-11-15,0.18209796256494198,0.1157454163410508,0.12519242322394894,0.20186098482437595,0.13407916600919956,-0.08666761024034998,0.9995852371013477,0.8371842467507566,-0.2010643032172691,-0.24834363452162575,-0.2568044988343779,-0.26266395353838323,-0.15319385399567415,-0.19383672446066777,-0.2347285842552387,-0.24340241547274966,0.0606950141911433,0.09258817092054612,0.08817036364003722,0.09702094828929139,0.11279012207535735,0.32249390122629273,-0.04488544124995666,0.3111026185137522,0.6083253247978847,0.18019267957054372,-0.14240238752948353,0.20427710335411892,-0.05094991209575287,-0.450753624139441,-0.04008897476821349,-0.3101270834352853,-0.34704051621622756,-0.012403757614287062,0.28242255568187313,0.016855310877748726,0.31014843904214295,0.45495509744714,-0.2499552214280712,0.01895461821257255
2023-11-16,0.18932555186723,0.09477202496648555,0.11839677217892555,0.18452922223406062,0.1218757708670809,-0.08268067662563124,0.999594094913206,0.8399749453945609,-0.17777628697008402,-0.21870520955862452,-0.19941697114296325,-0.2134831312812856,-0.13222548237334716,-0.16633884685020334,-0.19544851901388846,-0.20058230289752949,0.06441782426686445,0.08911163411771988,0.08499988644212829,0.09164630009702626,0.11522370755652568,0.3201600923364549,-0.07016847867372862,0.281573455635822,0.5991237282868864,0.17165982860827317,-0.086927544152749,0.16957238022843393,-0.04145938841538338,-0.44591248598103966,-0.008727083510746421,-0.27207624814126136,-0.3406453383051854,-0.053331625701363974,0.25522269789403734,0.033331206745725865,0.27263889029211685,0.4441844893553186,-0.25962233783690103,0.0034747061809749184
2023-11-17,0.18227739176751517,0.10390968271017399,0.11571376873477131,0.16844395270750612,0.11451934587333108,-0.09830133405425473,0.9995865152802527,0.836328837680732,-0.1901953521504082,-0.2276368989195788,-0.1930838639854416,-0.1982243599349802,-0.14186432043035271,-0.174660185235286,-0.1977825198776369,-0.20131528007353536,0.0512886856379426,0.07834869151977432,0.07646911646770745,0.0803235424011804,0.1263777820325972,0.3098785692283045,-0.0810483280976161,0.2774312954201928,0.5923356531780181,0.19079703512083246,-0.08078076970119111,0.16007947323714525,-0.07900591976122744,-0.43554591022577815,-0.00783346808040166,-0.26553597191413425,-0.3217689269490057,-0.0596686327850311,0.24339399047757448,0.0430582804698616,0.2662510337816665,0.43399872157051733,-0.2466515502554654,-0.02239690807269248
2023-11-20,0.18601698984483314,0.094295827951739,0.11755577956784954,0.19732081511093386,0.12260590091987515,-0.08253931077264409,0.9995758946956548,0.8360908103810127,-0.1813284441356816,-0.22144693363689513,-0.19319768192578726,-0.20945706480633938,-0.13596487839467972,-0.16969409694650858,-0.19632139959279046,-0.20044623270967668,0.059999201504019085,0.08367290868355468,0.07708324868923012,0.08967419511360808,0.16321394461249747,0.31179555448942614,-0.07620564405324463,0.27567206247182113,0.5861518366996948,0.2281568811008716,-0.08685172626834838,0.1741316687438783,-0.09631435718098015,-0.4211112170034551,-0.012725955619458981,-0.275911031544544,-0.3308836156072887,-0.06230547077143559,0.247555296866532,0.02576500204879774,0.270257328547304,0.42539367840101766,-0.2780964293778895,0.01701766986247658
2023-11-21,0.1850243028158441,0.09042755115141847,0.1158065962253127,0.20960225469984012,0.13114834794286803,-0.0753840470655322,0.9995807366912346,0.8376868634726552,-0.18601671353036436,-0.22893536989011037,-0.20965734993014154,-0.2260335882075608,-0.140964660907117,-0.17710318390175975,-0.20777360933428438,-0.21288083600925672,0.04557018133199507,0.07475095730764982,0.07004164327566714,0.0857350476701269,0.16307936432742126,0.3108930098364715,-0.07618674881687684,0.2746840737692666,0.5819536634381889,0.23815219543983526,-0.0852826741493454,0.1771426433222737,-0.08359639915628853,-0.42138978404497274,-0.01770296487039686,-0.2782746904804054,-0.3274000956876547,-0.053311212903096025,0.23988012197861575,0.041935987203158685,0.2721480663302716,0.42820398731794795,-0.2886215857115123,0.03403860378693681
2023-11-22,0.16863168677163093,0.05645815701475561,0.08106805776537826,0.23242034551080848,0.09446526687675597,-0.07174027881743918,0.9995828641048196,0.8318679702178959,-0.17497944825284473,-0.20804863897431186,-0.18163376444773727,-0.20796932088288933,-0.1346825585458197,-0.16567211732264392,-0.19222968568254445,-0.19589857858952026,0.029631355237771977,0.04771189087879826,0.019514134599470434,0.06788560965022722,0.16294215772348092,0.30094710205637576,-0.01686805876490832,0.2488024788469984,0.5432420007539306,0.24176948432752357,-0.10801006858519491,0.12262050922917556,-0.10876357210426457,-0.401494747651386,-0.011999375698758127,-0.22515141386959392,-0.3001827563896395,-0.10866343992570682,0.1995931355667574,0.03660304158601751,0.23663804030882332,0.39119153569522164,-0.27184190519656865,0.10340262998286848
